106.0909090909091,106.0909090909091,106.0909090909091,106.0909090909091,106.0909090909091,106.0909090909091,109.36363636363636,104.9090909090909,101.9090909090909,101.0,102.36363636363636,103.63636363636364,105.0909090909091,103.18181818181819,103.81818181818181,103.0,102.45454545454545,99.45454545454545,99.36363636363636,98.81818181818181,98.27272727272727,96.0909090909091,93.36363636363636,91.36363636363636,90.18181818181819,88.36363636363636,87.0909090909091,85.54545454545455,83.45454545454545,81.0,79.0909090909091,76.72727272727273,73.81818181818181,71.45454545454545,69.54545454545455,68.63636363636364,70.54545454545455,70.9090909090909,68.54545454545455,67.54545454545455,66.27272727272727,64.9090909090909,62.36363636363637,60.27272727272727,59.72727272727273,57.0,55.90909090909091,55.36363636363637,52.54545454545455,53.90909090909091,53.36363636363637,53.54545454545455,53.72727272727273,55.45454545454545,55.90909090909091,56.0,55.54545454545455,53.27272727272727,50.90909090909091,50.45454545454545,48.81818181818182,50.0,49.63636363636363,48.72727272727273,48.0,48.54545454545455,48.54545454545455,48.54545454545455,49.09090909090909,48.45454545454545,47.90909090909091,47.63636363636363,45.27272727272727,43.54545454545455,41.81818181818182,41.63636363636363,41.63636363636363,40.54545454545455,41.18181818181818,42.63636363636363,43.36363636363637,44.0,44.45454545454545,44.90909090909091,45.36363636363637,46.27272727272727,45.90909090909091,46.18181818181818,46.36363636363637,45.72727272727273,44.18181818181818,43.54545454545455,42.36363636363637,42.90909090909091,42.09090909090909,40.81818181818182,40.0,40.90909090909091,41.18181818181818,40.81818181818182,40.90909090909091,40.27272727272727,39.09090909090909,38.81818181818182,36.90909090909091,37.72727272727273,37.18181818181818,37.81818181818182,37.54545454545455,35.27272727272727,34.54545454545455,33.45454545454545,34.0,35.09090909090909,35.18181818181818,35.54545454545455,33.72727272727273,34.63636363636363,35.63636363636363,34.45454545454545,33.90909090909091,34.09090909090909,33.18181818181818,31.363636363636363,28.727272727272727,27.90909090909091,27.0,28.0,28.636363636363637,26.90909090909091,26.818181818181817,27.0,26.0,27.0,27.545454545454547,27.454545454545453,26.727272727272727,26.181818181818183,24.636363636363637,23.09090909090909,23.90909090909091,22.90909090909091,23.727272727272727,24.181818181818183,23.636363636363637,22.636363636363637,23.09090909090909,24.181818181818183,24.727272727272727,26.09090909090909,26.454545454545453,25.272727272727273,25.727272727272727,24.09090909090909,24.272727272727273,23.818181818181817,24.181818181818183,25.09090909090909,24.181818181818183,25.454545454545453,24.818181818181817,24.545454545454547,24.727272727272727,24.0,24.90909090909091,24.90909090909091,25.09090909090909,24.818181818181817,23.272727272727273,23.545454545454547,21.0,21.09090909090909,21.272727272727273,21.454545454545453,21.272727272727273,20.636363636363637,20.0,20.181818181818183,21.545454545454547,22.818181818181817,22.727272727272727,22.636363636363637,21.0,19.727272727272727,18.727272727272727,19.272727272727273,19.545454545454547,19.545454545454547,18.636363636363637,16.636363636363637,15.181818181818182,14.454545454545455,15.090909090909092,15.727272727272727,17.454545454545453,18.272727272727273,17.272727272727273,17.0,16.363636363636363,17.0,16.818181818181817,17.363636363636363,17.818181818181817,18.545454545454547,19.09090909090909,17.636363636363637,17.636363636363637,17.636363636363637,17.818181818181817,18.454545454545453,18.0,19.727272727272727,19.545454545454547,19.363636363636363,18.545454545454547,17.727272727272727,17.636363636363637,18.0,17.636363636363637,16.272727272727273,15.272727272727273,15.272727272727273,14.090909090909092,13.545454545454545,13.636363636363637,13.272727272727273,13.363636363636363,14.0,12.0,12.0,12.909090909090908,14.0,13.545454545454545,12.454545454545455,12.727272727272727,11.636363636363637,11.545454545454545,12.090909090909092,12.272727272727273,13.0,13.181818181818182,12.636363636363637,11.909090909090908,12.909090909090908,13.454545454545455,13.181818181818182,13.454545454545455,14.090909090909092,14.454545454545455,14.090909090909092,13.545454545454545,13.727272727272727,14.636363636363637,15.090909090909092,15.545454545454545,15.727272727272727,15.636363636363637,15.818181818181818,15.454545454545455,15.0,14.363636363636363,15.090909090909092,14.818181818181818,14.0,13.909090909090908,13.727272727272727,14.0,14.636363636363637,14.909090909090908,15.727272727272727,17.0,17.272727272727273,16.545454545454547,16.545454545454547,16.727272727272727,16.818181818181817,15.272727272727273,14.727272727272727,14.636363636363637,13.818181818181818,13.545454545454545,11.727272727272727,11.090909090909092,11.909090909090908,11.727272727272727,11.272727272727273,11.272727272727273,12.0,12.454545454545455,11.454545454545455,12.636363636363637,12.545454545454545,12.636363636363637,14.545454545454545,14.545454545454545,16.272727272727273,16.545454545454547,18.363636363636363,18.727272727272727,19.09090909090909,20.272727272727273,21.0,20.727272727272727,20.727272727272727,20.545454545454547,21.545454545454547,20.454545454545453,21.272727272727273,19.454545454545453,18.727272727272727,18.454545454545453,20.0,19.272727272727273,19.90909090909091,20.09090909090909,19.272727272727273,18.0,18.454545454545453,17.818181818181817,18.727272727272727,20.0,20.90909090909091,18.90909090909091,20.181818181818183,20.09090909090909,20.636363636363637,21.0,22.727272727272727,23.727272727272727,25.636363636363637,25.181818181818183,25.181818181818183,24.545454545454547,25.0,24.818181818181817,25.363636363636363,25.90909090909091,27.272727272727273,27.90909090909091,28.272727272727273,26.727272727272727,26.818181818181817,27.0,29.09090909090909,31.0,32.36363636363637,33.09090909090909,35.90909090909091,35.81818181818182,34.72727272727273,36.0,39.18181818181818,42.18181818181818,43.54545454545455,42.63636363636363,43.0,41.0,41.0,40.09090909090909,41.0,44.45454545454545,43.63636363636363,41.90909090909091,42.81818181818182,43.81818181818182,46.27272727272727,46.81818181818182,50.63636363636363,52.54545454545455,54.45454545454545,56.45454545454545,56.45454545454545,58.90909090909091,62.54545454545455,62.27272727272727,63.90909090909091,64.81818181818181,65.81818181818181,65.54545454545455,68.45454545454545,71.18181818181819,73.0,76.0909090909091,79.72727272727273,82.72727272727273,88.27272727272727,92.54545454545455,96.54545454545455,99.9090909090909,105.27272727272727,107.72727272727273,109.0,111.18181818181819,117.18181818181819,118.9090909090909,121.54545454545455,123.72727272727273,127.0909090909091,131.8181818181818,135.36363636363637,140.63636363636363,144.45454545454547,151.8181818181818,158.36363636363637,160.72727272727272,167.36363636363637,174.54545454545453,179.1818181818182,182.8181818181818,185.0909090909091,190.54545454545453,197.0909090909091,200.27272727272728,201.36363636363637,206.0909090909091,209.36363636363637,216.0909090909091,218.45454545454547,221.1818181818182,226.36363636363637,234.0909090909091,244.54545454545453,251.0909090909091,260.54545454545456,270.72727272727275,276.54545454545456,284.0,286.90909090909093,293.3636363636364,301.27272727272725,308.6363636363636,316.0,315.27272727272725,317.3636363636364,326.45454545454544,333.72727272727275,343.45454545454544,351.45454545454544,365.0,376.27272727272725,387.72727272727275,393.8181818181818,401.1818181818182,415.1818181818182,424.6363636363636,429.0,440.6363636363636,451.0,455.09090909090907,453.09090909090907,464.09090909090907,471.0,482.09090909090907,488.45454545454544,494.3636363636364,502.27272727272725,511.72727272727275,521.0,526.9090909090909,540.2727272727273,563.0909090909091,566.8181818181819,576.4545454545455,582.6363636363636,591.8181818181819,602.0909090909091,606.8181818181819,607.6363636363636,609.8181818181819,609.7272727272727,615.5454545454545,612.7272727272727,620.0,618.7272727272727,620.4545454545455,626.9090909090909,632.0,637.0,654.1818181818181,655.8181818181819,667.2727272727273,672.7272727272727,684.6363636363636,689.2727272727273,700.7272727272727,710.5454545454545,719.2727272727273,726.0909090909091,737.1818181818181,747.6363636363636,758.7272727272727,767.0,774.9090909090909,776.7272727272727,779.2727272727273,781.7272727272727,794.4545454545455,807.6363636363636,816.3636363636364,828.2727272727273,825.8181818181819,832.3636363636364,836.2727272727273,844.1818181818181,851.0909090909091,856.1818181818181,867.5454545454545,873.4545454545455,877.2727272727273,886.0909090909091,889.5454545454545,905.0909090909091,917.7272727272727,933.2727272727273,946.0909090909091,959.0909090909091,980.0,990.6363636363636,1002.3636363636364,1008.2727272727273,1017.7272727272727,1029.7272727272727,1041.1818181818182,1042.6363636363637,1053.3636363636363,1052.8181818181818,1060.6363636363637,1058.6363636363637,1073.3636363636363,1069.6363636363637,1068.8181818181818,1064.8181818181818,1070.0,1066.4545454545455,1072.2727272727273,1069.2727272727273,1087.3636363636363,1088.5454545454545,1102.8181818181818,1102.2727272727273,1114.909090909091,1124.3636363636363,1133.3636363636363,1138.8181818181818,1146.7272727272727,1159.6363636363637,1163.2727272727273,1162.3636363636363,1159.0,1157.0,1159.7272727272727,1164.2727272727273,1171.3636363636363,1180.090909090909,1185.1818181818182,1184.7272727272727,1182.090909090909,1186.6363636363637,1184.4545454545455,1189.0,1191.5454545454545,1201.909090909091,1205.4545454545455,1202.3636363636363,1202.4545454545455,1207.7272727272727,1218.8181818181818,1228.3636363636363,1236.1818181818182,1247.1818181818182,1259.5454545454545,1262.8181818181818,1264.909090909091,1263.1818181818182,1270.909090909091,1274.090909090909,1274.1818181818182,1276.4545454545455,1277.4545454545455,1281.1818181818182,1282.5454545454545,1282.8181818181818,1289.2727272727273,1287.4545454545455,1295.0,1301.909090909091,1306.1818181818182,1307.909090909091,1312.3636363636363,1315.3636363636363,1318.3636363636363,1323.5454545454545,1324.4545454545455,1327.1818181818182,1334.4545454545455,1332.5454545454545,1327.3636363636363,1328.090909090909,1322.7272727272727,1315.090909090909,1307.6363636363637,1299.8181818181818,1294.1818181818182,1295.5454545454545,1296.6363636363637,1289.7272727272727,1293.1818181818182,1285.6363636363637,1290.4545454545455,1299.0,1297.0,1299.8181818181818,1306.2727272727273,1298.8181818181818,1297.6363636363637,1286.909090909091,1290.4545454545455,1280.4545454545455,1288.8181818181818,1280.7272727272727,1273.6363636363637,1276.3636363636363,1283.0,1286.090909090909,1293.8181818181818,1301.7272727272727,1297.6363636363637,1281.6363636363637,1286.5454545454545,1282.4545454545455,1278.1818181818182,1267.6363636363637,1260.909090909091,1253.1818181818182,1241.2727272727273,1235.5454545454545,1223.6363636363637,1233.090909090909,1242.6363636363637,1236.909090909091,1241.7272727272727,1246.5454545454545,1251.090909090909,1252.090909090909,1247.0,1244.8181818181818,1242.090909090909,1238.909090909091,1230.5454545454545,1225.5454545454545,1224.1818181818182,1220.6363636363637,1209.8181818181818,1204.4545454545455,1207.3636363636363,1204.5454545454545,1202.909090909091,1199.2727272727273,1200.7272727272727,1194.6363636363637,1193.4545454545455,1195.5454545454545,1190.7272727272727,1191.3636363636363,1209.5454545454545,1199.3636363636363,1198.0,1198.8181818181818,1195.909090909091,1191.0,1197.1818181818182,1193.7272727272727,1187.6363636363637,1183.3636363636363,1182.909090909091,1167.8181818181818,1161.6363636363637,1158.1818181818182,1156.5454545454545,1154.7272727272727,1150.7272727272727,1146.5454545454545,1138.1818181818182,1143.090909090909,1142.6363636363637,1135.5454545454545,1132.3636363636363,1134.0,1136.7272727272727,1135.0,1130.2727272727273,1130.090909090909,1127.7272727272727,1131.1818181818182,1123.6363636363637,1118.8181818181818,1124.1818181818182,1118.7272727272727,1120.909090909091,1113.090909090909,1109.7272727272727,1109.5454545454545,1110.5454545454545,1107.8181818181818,1108.1818181818182,1106.090909090909,1109.4545454545455,1113.5454545454545,1122.7272727272727,1130.1818181818182,1138.7272727272727,1141.2727272727273,1150.1818181818182,1144.1818181818182,1147.3636363636363,1149.6363636363637,1150.5454545454545,1152.5454545454545,1147.2727272727273,1142.909090909091,1142.4545454545455,1149.6363636363637,1152.6363636363637,1148.090909090909,1155.1818181818182,1157.6363636363637,1161.6363636363637,1169.1818181818182,1172.7272727272727,1176.8181818181818,1177.6363636363637,1175.7272727272727,1162.090909090909,1154.5454545454545,1157.7272727272727,1162.1818181818182,1165.909090909091,1155.4545454545455,1149.4545454545455,1146.909090909091,1146.0,1144.5454545454545,1140.7272727272727,1139.909090909091,1146.1818181818182,1145.8181818181818,1143.4545454545455,1139.6363636363637,1140.7272727272727,1144.909090909091,1138.090909090909,1136.6363636363637,1137.5454545454545,1140.6363636363637,1140.2727272727273,1136.0,1130.6363636363637,1129.7272727272727,1123.090909090909,1130.2727272727273,1126.3636363636363,1127.7272727272727,1119.2727272727273,1117.6363636363637,1108.8181818181818,1109.0,1105.090909090909,1100.090909090909,1097.1818181818182,1106.4545454545455,1107.5454545454545,1102.7272727272727,1102.090909090909,1106.2727272727273,1105.909090909091,1108.090909090909,1110.4545454545455,1114.3636363636363,1124.7272727272727,1124.3636363636363,1124.6363636363637,1124.909090909091,1132.3636363636363,1132.5454545454545,1134.6363636363637,1140.090909090909,1144.8181818181818,1146.1818181818182,1145.090909090909,1147.3636363636363,1157.2727272727273,1162.1818181818182,1168.1818181818182,1171.7272727272727,1182.7272727272727,1189.090909090909,1187.7272727272727,1194.5454545454545,1204.090909090909,1212.8181818181818,1216.8181818181818,1210.3636363636363,1206.5454545454545,1209.1818181818182,1220.909090909091,1222.2727272727273,1229.7272727272727,1239.6363636363637,1242.1818181818182,1243.090909090909,1255.3636363636363,1260.6363636363637,1278.5454545454545,1288.090909090909,1286.909090909091,1283.8181818181818,1287.8181818181818,1296.1818181818182,1303.2727272727273,1306.0,1308.8181818181818,1296.8181818181818,1288.8181818181818,1287.090909090909,1293.090909090909,1299.6363636363637,1308.2727272727273,1315.3636363636363,1314.8181818181818,1314.6363636363637,1312.3636363636363,1313.090909090909,1314.5454545454545,1331.1818181818182,1333.909090909091,1333.1818181818182,1323.2727272727273,1318.7272727272727,1322.7272727272727,1314.0,1314.6363636363637,1318.6363636363637,1321.090909090909,1331.6363636363637,1332.6363636363637,1337.1818181818182,1342.7272727272727,1355.2727272727273,1364.7272727272727,1367.909090909091,1384.0,1381.0,1390.2727272727273,1392.0,1384.4545454545455,1375.6363636363637,1370.7272727272727,1362.1818181818182,1365.1818181818182,1354.7272727272727,1341.7272727272727,1329.8181818181818,1336.5454545454545,1327.090909090909,1327.6363636363637,1329.7272727272727,1325.3636363636363,1321.0,1310.909090909091,1309.5454545454545,1309.3636363636363,1311.8181818181818,1307.3636363636363,1302.090909090909,1300.0,1299.3636363636363,1302.5454545454545,1306.090909090909,1304.6363636363637,1313.7272727272727,1305.1818181818182,1307.2727272727273,1302.909090909091,1305.3636363636363,1298.4545454545455,1299.1818181818182,1300.8181818181818,1299.4545454545455,1299.8181818181818,1294.7272727272727,1288.2727272727273,1280.0,1272.7272727272727,1279.3636363636363,1286.090909090909,1288.5454545454545,1286.8181818181818,1279.5454545454545,1280.2727272727273,1277.1818181818182,1281.090909090909,1294.2727272727273,1314.1818181818182,1326.3636363636363,1323.909090909091,1323.1818181818182,1327.4545454545455,1326.2727272727273,1332.5454545454545,1332.1818181818182,1338.6363636363637,1342.8181818181818,1339.7272727272727,1334.3636363636363,1331.2727272727273,1337.4545454545455,1334.8181818181818,1333.6363636363637,1345.7272727272727,1351.5454545454545,1358.7272727272727,1364.8181818181818,1370.909090909091,1376.5454545454545,1386.7272727272727,1394.1818181818182,1398.0,1400.8181818181818,1406.1818181818182,1407.8181818181818,1405.6363636363637,1399.0,1387.6363636363637,1386.2727272727273,1373.5454545454545,1359.2727272727273,1354.6363636363637,1357.6363636363637,1358.4545454545455,1352.0,1349.0,1343.5454545454545,1354.7272727272727,1359.0,1358.2727272727273,1370.909090909091,1373.7272727272727,1369.0,1359.6363636363637,1360.3636363636363,1363.4545454545455,1358.8181818181818,1354.7272727272727,1342.4545454545455,1333.909090909091,1320.090909090909,1304.4545454545455,1299.5454545454545,1298.090909090909,1287.3636363636363,1279.7272727272727,1281.2727272727273,1288.2727272727273,1299.5454545454545,1299.4545454545455,1310.2727272727273,1319.5454545454545,1327.1818181818182,1323.6363636363637,1315.5454545454545,1321.0,1320.2727272727273,1316.5454545454545,1310.2727272727273,1302.2727272727273,1296.8181818181818,1298.4545454545455,1296.1818181818182,1290.0,1297.3636363636363,1303.909090909091,1301.5454545454545,1297.6363636363637,1290.5454545454545,1284.5454545454545,1284.2727272727273,1285.6363636363637,1279.6363636363637,1272.1818181818182,1269.7272727272727,1263.909090909091,1265.6363636363637,1261.6363636363637,1261.6363636363637,1255.2727272727273,1253.8181818181818,1243.7272727272727,1244.3636363636363,1239.909090909091,1247.6363636363637,1253.3636363636363,1258.909090909091,1262.7272727272727,1272.090909090909,1282.2727272727273,1293.6363636363637,1300.3636363636363,1303.3636363636363,1299.8181818181818,1306.090909090909,1300.090909090909,1293.4545454545455,1285.2727272727273,1270.5454545454545,1265.5454545454545,1256.2727272727273,1249.909090909091,1242.0,1245.7272727272727,1242.909090909091,1238.0,1238.7272727272727,1251.7272727272727,1254.1818181818182,1268.8181818181818,1264.8181818181818,1272.7272727272727,1279.090909090909,1282.2727272727273,1284.8181818181818,1295.090909090909,1295.7272727272727,1303.909090909091,1299.0,1297.8181818181818,1291.3636363636363,1293.909090909091,1289.6363636363637,1288.6363636363637,1288.7272727272727,1290.7272727272727,1284.6363636363637,1292.3636363636363,1283.4545454545455,1275.0,1270.6363636363637,1261.0,1250.7272727272727,1237.0,1227.1818181818182,1220.7272727272727,1213.0,1206.6363636363637,1194.909090909091,1198.0,1199.090909090909,1200.4545454545455,1198.2727272727273,1208.7272727272727,1215.7272727272727,1215.5454545454545,1215.0,1214.090909090909,1209.6363636363637,1207.1818181818182,1196.8181818181818,1192.6363636363637,1188.8181818181818,1189.090909090909,1178.6363636363637,1166.0,1165.090909090909,1154.1818181818182,1139.090909090909,1141.3636363636363,1132.5454545454545,1127.3636363636363,1120.2727272727273,1113.4545454545455,1103.8181818181818,1098.909090909091,1095.3636363636363,1083.1818181818182,1078.5454545454545,1079.4545454545455,1075.909090909091,1073.909090909091,1073.8181818181818,1070.4545454545455,1068.4545454545455,1067.2727272727273,1060.1818181818182,1059.6363636363637,1061.5454545454545,1065.7272727272727,1062.7272727272727,1054.090909090909,1051.3636363636363,1045.3636363636363,1043.3636363636363,1036.2727272727273,1028.090909090909,1024.8181818181818,1027.2727272727273,1024.2727272727273,1011.2727272727273,1008.9090909090909,1009.2727272727273,1001.0,994.8181818181819,991.6363636363636,988.9090909090909,992.0,994.7272727272727,990.7272727272727,980.1818181818181,982.6363636363636,980.0909090909091,978.2727272727273,979.1818181818181,991.6363636363636,996.9090909090909,1002.6363636363636,1002.5454545454545,1003.9090909090909,995.3636363636364,1010.3636363636364,1012.0909090909091,1007.4545454545455,1000.9090909090909,1004.8181818181819,989.5454545454545,981.4545454545455,974.5454545454545,970.4545454545455,964.7272727272727,975.2727272727273,972.7272727272727,973.6363636363636,978.1818181818181,979.7272727272727,973.8181818181819,975.5454545454545,974.5454545454545,975.0,975.4545454545455,968.9090909090909,955.2727272727273,948.8181818181819,946.5454545454545,944.7272727272727,946.0,945.3636363636364,941.9090909090909,944.0909090909091,943.9090909090909,940.8181818181819,939.4545454545455,941.6363636363636,934.7272727272727,936.9090909090909,936.0909090909091,939.4545454545455,939.0909090909091,941.1818181818181,941.7272727272727,935.6363636363636,934.2727272727273,933.6363636363636,934.0,940.7272727272727,933.6363636363636,927.6363636363636,921.3636363636364,915.4545454545455,908.9090909090909,894.4545454545455,887.3636363636364,885.0909090909091,882.2727272727273,879.0,867.4545454545455,863.2727272727273,853.0,842.9090909090909,837.6363636363636,836.7272727272727,829.1818181818181,826.1818181818181,817.3636363636364,813.3636363636364,797.9090909090909,789.5454545454545,777.7272727272727,777.8181818181819,764.9090909090909,761.2727272727273,751.0,748.9090909090909,746.3636363636364,739.4545454545455,736.3636363636364,740.5454545454545,737.1818181818181,732.1818181818181,727.6363636363636,731.6363636363636,727.0,727.3636363636364,730.2727272727273,726.0,726.1818181818181,727.4545454545455,725.3636363636364,717.4545454545455,716.0,710.4545454545455,708.9090909090909,705.1818181818181,695.6363636363636,684.0909090909091,681.0,676.5454545454545,665.9090909090909,662.7272727272727,663.8181818181819,662.1818181818181,650.3636363636364,646.5454545454545,637.8181818181819,635.7272727272727,631.9090909090909,623.9090909090909,618.6363636363636,614.1818181818181,613.3636363636364,613.7272727272727,613.7272727272727,621.6363636363636,621.8181818181819,619.8181818181819,622.4545454545455,621.0909090909091,618.1818181818181,617.8181818181819,609.9090909090909,602.9090909090909,597.1818181818181,593.7272727272727,589.0909090909091,578.8181818181819,573.8181818181819,559.8181818181819,557.7272727272727,554.2727272727273,548.0,552.2727272727273,549.5454545454545,545.8181818181819,540.4545454545455,539.1818181818181,539.4545454545455,540.8181818181819,545.8181818181819,543.0,544.2727272727273,540.3636363636364,532.4545454545455,518.5454545454545,512.4545454545455,510.27272727272725,505.45454545454544,496.8181818181818,491.45454545454544,481.1818181818182,476.09090909090907,468.90909090909093,464.90909090909093,463.1818181818182,467.3636363636364,467.90909090909093,462.6363636363636,457.45454545454544,454.72727272727275,452.54545454545456,452.09090909090907,449.27272727272725,446.8181818181818,440.27272727272725,436.0,434.8181818181818,430.54545454545456,425.0,419.90909090909093,416.45454545454544,411.0,402.6363636363636,395.0,390.72727272727275,393.72727272727275,387.3636363636364,377.54545454545456,370.45454545454544,364.0,357.27272727272725,352.45454545454544,344.6363636363636,340.72727272727275,342.8181818181818,338.90909090909093,334.72727272727275,334.3636363636364,332.1818181818182,330.09090909090907,323.27272727272725,321.8181818181818,320.1818181818182,321.0,318.45454545454544,309.90909090909093,308.8181818181818,303.0,298.09090909090907,293.0,286.27272727272725,288.6363636363636,287.3636363636364,281.6363636363636,278.1818181818182,278.54545454545456,277.54545454545456,269.8181818181818,268.6363636363636,269.0,267.54545454545456,264.8181818181818,260.90909090909093,254.9090909090909,250.36363636363637,247.45454545454547,244.0909090909091,238.1818181818182,235.9090909090909,232.54545454545453,223.54545454545453,219.9090909090909,217.63636363636363,211.9090909090909,207.45454545454547,205.45454545454547,199.45454545454547,193.0,192.45454545454547,190.9090909090909,186.54545454545453,184.1818181818182,179.9090909090909,175.63636363636363,173.27272727272728,169.9090909090909,166.72727272727272,166.1818181818182,161.72727272727272,157.45454545454547,152.45454545454547,148.72727272727272,147.45454545454547,145.54545454545453,143.0,142.0909090909091,141.63636363636363,141.72727272727272,136.9090909090909,138.0,136.1818181818182,131.0,128.1818181818182,125.63636363636364,124.18181818181819,124.0,123.63636363636364,123.0,120.0909090909091,117.54545454545455,115.63636363636364,114.63636363636364,116.0,117.36363636363636,118.9090909090909,117.45454545454545,116.9090909090909,117.54545454545455,117.54545454545455,117.72727272727273,121.45454545454545,120.9090909090909,118.9090909090909,119.27272727272727,116.63636363636364,110.81818181818181,111.45454545454545,110.81818181818181,107.0909090909091,106.0909090909091,102.63636363636364,99.0909090909091,99.45454545454545,98.54545454545455,97.27272727272727,95.9090909090909,100.0,98.0909090909091,96.9090909090909,94.18181818181819,91.72727272727273,92.45454545454545,94.54545454545455,92.0909090909091,92.54545454545455,93.0909090909091,92.0,89.54545454545455,89.54545454545455,87.45454545454545,90.0909090909091,89.0,87.9090909090909,84.72727272727273,83.27272727272727,82.27272727272727,80.36363636363636,83.18181818181819,82.27272727272727,80.27272727272727,79.63636363636364,83.81818181818181,86.81818181818181,90.0,94.72727272727273,100.36363636363636
