Date,123,124,125,126,127,128,129,130,131,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422
0019,100.79,102.41,602.01,100.72,94.67,141.44,134.95,135.63,88.18,102.92,160.34,100.02,100.88,102.33,103.92,478.44,115.42,100.97,105.07,111.15,105.6,103.14,111.67,99.74,100.14,110.8,103.78,106.28,99.75,903.8,106.68,107.05,101.39,118.63,99.31,102.04,537.59,108.58,113.16,105.56,100.22,96.43,102.69,106.83,94.7,106.29,96.78,98.36,99.82,649.39,96.89,574.04,123.38,111.75,99.96,94.93,116,97.05,98.64,103,94.5,101.58,101.12,118.28,99.47,92.04,137.06,92.19,129.08,126.83,139.74,94.31,113.21,113.29,102.52,130.42,118.87,899.02,99.89,94.6,104.58,120.03,124.71,101.14,578.57,100.11,101.4,122.54,94.41,98.78
0020,538.77,107.43,99.87,578.29,92.29,130.76,749.06,130.99,104.44,103.86,103.9,528.34,101.76,102.65,347.7,117.46,106.36,91.84,99.83,103.93,98.33,91.88,109.67,105.07,103.05,96.87,101.62,95.07,99.08,104.16,107.65,103.64,106.59,96.46,115.94,689.67,110.01,107.01,102.75,97.78,624.14,100.56,95.17,89.12,718.71,100.93,108.12,110.61,99.7,107,94.43,95.63,143.78,101.67,101.14,800.35,576.06,105.13,99.49,105.41,91.12,108.85,101.67,141.79,92.06,101.69,503.35,100.13,147.16,143.49,138.87,713.73,122.4,107.89,101.63,114.61,117.9,106.55,104.99,99.14,628.96,506.57,555.18,104.79,101.36,100.23,100.72,151.48,99.67,107.87
0021,110.43,133.73,130.84,107.82,102.45,127.15,138.83,146.88,98.15,112.66,109.84,581.49,107.27,455.73,104.31,109.89,105.82,96.12,105.15,106.63,100.96,94.97,103.97,103.36,107.06,108.14,109.63,103.06,97.11,97.49,101.96,108.05,115.63,103.21,116.8,112.36,109.03,120.57,99.58,110.93,98.19,104.58,96.36,106.4,131.67,108.24,105.36,101.66,110.71,109.99,100.79,516,119.6,101.4,99.71,100.78,94.18,103.76,124.7,254.38,99.6,99.55,102.36,102,510.09,99.04,96.8,612.87,128.63,138.39,139.54,98,102.33,649.3,99.38,120.1,129.04,100.78,650.74,103.83,103.97,99.69,100.48,112.81,856.46,98.01,110.64,261.35,93.9,102.38
0022,112.88,105.96,139.45,106.69,103.55,130.46,139.78,556.73,105.56,111.16,105.01,110.17,428.24,107.76,381.45,323.94,330.33,97.3,846.57,100.37,104.31,811.11,106.1,106.77,100.4,102.17,105.01,107.61,100.55,109.86,111.11,100.4,115.87,107.85,110.99,115.12,106.81,109.36,104.55,96.04,112.65,91.16,106.31,107.46,101.41,94.91,110.37,640.88,98.9,99.12,102.6,116.23,100.58,96.55,100.12,96.51,101.83,104.32,105.98,107.18,97.48,109.54,109.44,110.23,489.43,110.03,98.39,100.62,134.63,125.65,144.94,98.72,90.39,583.7,102.52,116.29,105.43,96.02,738.33,112.98,129.24,95.45,563.6,100.43,104.76,98.73,106.26,368.26,103.83,108.3
0023,513.86,107.07,112.75,710.19,95.61,549.01,150.12,142.02,107.65,96.99,199.32,108.98,102.01,117.77,102.71,107.25,127.69,88.26,1489,109.06,115.99,107.91,735.16,103.47,100.99,108.82,105.36,106.63,120.37,953.11,98.8,99.58,104.32,111.05,114.79,102.14,624.18,99.45,96.59,115.8,98.14,99.91,97.34,99.74,110.3,104.68,109.05,112.45,99.29,99.82,95.62,107.01,103.19,109.05,712.99,104.52,97.81,104.24,120,115.23,97.2,115.46,102.95,834.75,101.17,92.79,113.03,108.31,141,132.23,149.3,97.52,99.18,103.93,118.45,122.12,592.67,111.09,116.66,110.76,103.8,101.13,111.38,106.92,105.43,96.96,589.06,117.06,109.2,96.39
0024,110.3,106.77,110.49,103.73,103.9,125.32,700.8,152.98,95.84,101.56,98.57,115.45,111.07,113.44,656.16,101.13,114.59,99.43,98.96,112.46,103.13,119.25,108.37,97.82,105.7,92.22,117.71,99.2,97.63,97.31,94.88,498.91,106.78,116.95,110.07,94.08,102.96,106.98,106.53,119.13,98.67,103.29,95.44,844.3,104.49,116.92,105.51,711.61,106.82,100.35,96.02,114.08,105.85,104.82,98.51,97.41,109.46,105.56,100.09,105.46,95.06,778.86,105.79,145.22,113.51,102.89,575.26,578.84,124.06,132.11,132.84,94.97,96.84,101.81,106.25,143.48,99.62,631.71,112.83,823.89,117.87,109.18,92.68,108.25,114.18,137.67,108.95,112.04,879.08,109.96
0025,101.34,100.14,112.28,114.59,100.87,557.26,145.69,139.08,108.37,103.08,104.98,103.83,107.93,108,102.51,338.22,109.38,99.81,112.88,109.31,99.51,106.11,113.67,112.7,104.34,867.77,624.18,104.88,100.77,108.83,97.85,102.52,96.9,111.89,97.27,99.89,109.59,108.28,100.43,100.16,97.45,106.51,122.39,126.02,754.79,596.64,106.11,757.57,105.56,92.52,112.72,98.56,106.11,101.39,103.38,99.62,105.61,988.56,95.38,110.05,91.27,99.3,116.1,117.43,115.81,103.66,1144.9,119.37,130.77,148.4,136.92,112.04,98.32,100.64,98.57,116.19,887.85,115.81,113.31,108.36,513.08,99.63,598.95,100.43,98.49,99.05,105.42,105.48,93.8,109.75
0026,99.54,109.3,106.41,103.82,104.62,142.74,147.44,136.76,670.59,112.03,520.64,109.5,97.16,104.76,102.64,116.72,364.63,92.66,101.5,102.96,106.3,100.21,98.74,116.48,101.04,562.75,105.5,108.67,129.23,110.38,101.94,103.08,114.38,108.46,98.99,109.23,573.74,627.61,97.63,101.19,95.98,112.12,106.64,100.26,141.15,108.97,736.97,98.31,107.9,679.74,97.34,109.16,104.84,514.39,104,107.32,99.71,153.78,106.88,100.93,98.01,99.81,98.75,107.22,628.25,101.31,105.91,104.94,124.18,125.79,133.05,87.51,97.58,106.96,579.44,125.38,113.19,123.06,113.44,94.27,104.46,106.87,98.27,948.94,533.17,100.39,95.26,101.74,104.6,110.14
0027,109.99,551.31,113.49,98.52,92.49,135.38,141.56,128.49,97.67,118.52,109.36,102.26,104.25,99.13,382.21,110.37,105.03,120.67,96.89,104.62,101.65,104.24,605.25,101.79,834.73,106.86,112.31,114.48,116.16,124.78,725.94,116.16,107.61,112.91,101.61,101.78,147.17,104.83,102.28,103.94,121.09,101.66,99.3,107.15,103.9,104.54,100.04,97.23,106.57,106.19,108.51,866.24,568.25,102.39,99.68,128.63,100.91,104.43,104.21,103.9,93.81,106.13,123.82,104.11,607.39,107.87,101.41,105.44,130,144.49,133.16,85.17,110.15,108.24,102.78,102.07,104.47,108.57,98,98.1,99.11,107.54,96.77,103.55,112.16,101.88,107.08,99.01,96.18,100.93
0028,111.33,103.99,112.73,114.54,96.71,128.28,145.72,140.08,103.81,106.02,104.42,102.5,526.15,115.08,486.36,115.81,113.13,117.08,123.87,94.53,687.41,105.77,115.17,95.59,116.86,1237.3,100.51,98.71,95.93,110.98,121,110.41,104.12,99.76,828.53,120.7,609.06,102.03,108.97,107.46,95.16,106.52,105.21,103.09,109.35,106.9,103.84,95.23,106.1,104.32,93.23,99.96,109.49,102.18,109.6,95.1,804.74,121.48,926.13,123.78,94.67,103.94,97.1,104.55,105.41,674.04,104.89,96.46,135.82,137.61,155.3,92.25,104.16,107.64,98.49,122.35,96.76,793.86,117.79,107.08,127.58,528.79,95.87,97.69,96.34,99.68,109.18,102.28,102.39,99.15
0029,100.97,664.03,104.73,99.3,101.6,146.93,626.34,127.71,95.78,100.61,112.26,430.02,105.21,623.55,99.75,106.97,100.8,109.79,101.09,109.95,104.71,100.75,105.9,96.27,659.07,122.64,117.6,97,104.55,100.42,111.05,120.78,95.06,106.05,100.85,724.81,122.67,106.14,123.01,117.86,99.05,1153.3,109.93,98.44,100.02,113.73,105.44,101.26,94.83,102.61,113.61,90.77,109.16,571.29,97.12,106.12,120.85,100.49,665.11,107.18,97.15,126.87,106.92,815.05,104.34,117.85,97.43,96.05,122.12,149.95,139.27,96.52,98.78,100.49,103.52,100.61,108.88,103.42,104.23,108.38,110.25,104.84,97.82,97.33,118.19,102.83,100.33,97.26,103.05,789.33
0030,106.57,109.73,108.77,104.65,106.51,130.46,143.72,129.83,526.67,104,113.95,106.1,645.42,596.51,99.44,104.84,104.32,112.64,103.65,107.7,98.44,102.13,98.43,100.03,105.6,108.74,105.09,105.18,101.78,661.33,725.95,113.2,97.31,101.9,109.84,102.82,124.16,113.27,117.43,97.8,95.78,101.78,119.9,110.43,642.49,99.06,98.05,99.89,109.39,108.32,111.84,136.67,100.86,104.21,107.21,725.98,141.36,97.83,107.82,645.22,94.29,103.49,105.2,772.28,569.42,100.68,783.58,98.18,903.48,151.91,137.02,89.12,766.48,856.61,120.76,95.26,107.08,97.63,722.03,100.56,113.45,104.99,98.45,100.43,1099.3,101.99,98.72,116.9,102.58,99.67
0031,122,114.08,117.57,101.06,100.94,147.97,504.08,131.12,100.71,101.11,105.46,98.8,105.27,500.21,105.08,117.42,113.41,663.22,99.23,110.88,100.38,94.31,98.13,100.92,115.5,110.37,100.87,107.03,96.31,110.43,106.13,101.2,624.36,111.61,94.42,94.86,98.87,102.2,98.71,102.11,102.26,105.56,839.33,104.1,100.69,107.49,97.82,107.56,107.57,100.9,105.02,97.29,100.17,104.69,103.53,96.63,95.08,96.93,739.65,98.37,104.29,108.29,104.04,115.14,113.11,112.49,97.36,109.34,129.49,133.88,134.25,98.02,109.59,599.87,102.83,102.93,106.56,124.2,100.69,117.86,96.88,105.11,99.01,102.94,118.64,1533.2,100.27,109.37,97.4,102.55
0032,106.63,663.39,105.4,105.02,121.89,141.68,134.84,148.53,96.95,113.19,102.24,101.45,109.38,613.74,105.06,100.15,353.64,581,94.31,118.97,101.37,112.48,102.91,99.82,107.98,112.74,110.88,941.82,125.46,96.5,96.58,97.81,101.71,115.18,100.9,141.39,102.88,111.32,113.7,102.93,101.15,107.91,114.67,99.84,114.09,106.21,107.51,117.83,93.93,603.75,99.73,116.03,92.99,120.45,96.89,1408.4,98.45,114.58,104.15,113.55,94.14,103.03,108.9,674.89,97.24,123.16,103.94,95.82,126.96,131.65,143.18,917.78,745.55,113.82,101.97,110.73,126.71,105.21,111.98,103.72,99.08,94.92,110.79,108.98,105.74,99.54,126.38,109.09,108.97,120.6
0033,119.81,110.52,102.45,101.24,127.15,132.91,130.25,150.86,101.32,100.28,104.97,110.34,99.44,106.13,106.21,98.5,339.7,108.19,101,116.82,113.69,126.58,100.81,259.09,107.64,111.79,110.64,97.86,103.47,102.5,104.62,567.15,101.22,109.38,110.5,946.51,99.82,116.44,106.92,98.4,104.73,103.69,97.97,95.87,96.45,619.52,102.16,110.62,107.75,115.41,97.14,117.98,101.67,99.21,96,102.02,977.28,99.88,105.87,98.44,101.7,97.95,104.79,119.82,670.34,101.3,97.89,131.69,987.19,131.05,1997.5,96.78,113.19,106.97,655.92,105.58,100.98,100.64,98.63,109.15,106.38,98.43,101.79,100.64,92.81,105.19,121.25,106.58,101.94,96.34
0034,110.1,109.5,109.37,109.09,94.11,165.42,133.87,157.41,104.44,97.08,406.64,98.13,111.96,102.02,107.41,407.97,111.27,113.62,1066,119.57,116.44,111.97,104.5,103.74,107.73,104.63,93.75,109.29,1125.8,133.45,595.44,96.45,100.51,105.85,111.21,119.5,98.85,99.19,105.71,101.31,120.09,103.67,99.7,103.96,113.13,103.13,109.84,103.32,98.94,103.98,103.23,108.77,637.57,104.08,87.48,106.18,96.8,104.21,95.06,99.34,92.14,108.74,107.47,113.45,646.88,107.58,101.22,747.36,143.82,133.48,801.83,109.75,111.84,104.06,94.49,123.53,112.39,100.07,881.81,109.79,111.98,107.5,93.7,947.4,97.05,117.03,99.28,112.72,108.18,110.02
0035,112.61,106.03,103.45,106.8,98.42,136.42,137.68,659.76,101.45,104.49,118.66,103.77,106.37,104.72,105,100.08,102.89,123.81,148.68,912.51,1011.8,106.97,102.53,97.34,88.08,96.44,859.53,100.05,102.89,98.39,109.29,102.57,100.37,110.96,102.09,95.1,101,112.01,135.32,98.54,102.73,117.76,97.57,107.13,104.91,116.52,123.53,99.66,103.73,107.46,102.81,101.33,101.89,104.85,118.95,102.69,118.75,107.35,153.82,108.49,96.36,106.12,119.98,97.9,120.81,103.73,97.01,696.94,135.75,123.37,1563.3,99.82,108.05,119.39,95.51,108.63,108.89,102.1,105.64,104.52,97.89,97.75,95.56,604.69,850.65,98.17,106.1,94.9,103.27,102.85
0036,101.77,105.62,113.45,99.25,98.51,489.46,142.72,132.66,103.36,122.23,117.52,104.97,612.95,103.25,455.84,106.83,353.95,98.46,98.32,100,99.05,99.38,99.65,100,814.11,108.07,107.95,102.39,107.96,109.83,118.98,95.62,99.72,114.92,104.38,100.38,100.75,103.15,115.38,740.81,803.9,108.59,114.27,118.61,113.75,124.62,125.3,147.31,100.75,110.24,93.76,716.57,104.53,112.65,105.28,102.74,92.34,99.28,101.31,107.33,96.48,100.67,101.94,102.92,635.57,119.48,108.33,109.3,128.89,789.9,151.75,101.33,105,106.9,102.48,107.83,108.41,97.03,114.87,106.77,102.61,94.77,103.06,719.22,105.64,101.89,110,100.25,110.06,114.51
